# What each documented collection method does when sent an argument list it
# could accept (Phase 5g Task 0b). Derived by
# crates/rexx-exec/tests/collection_arity.rs; edit that, never this.
#
# class<TAB>method<TAB>verdict<TAB>evidence
#
# THIS TABLE REPLACES corpus/method-bodies.txt's verdict column for these
# classes. That column sends no arguments, so for a method that needs them it
# records agreement about an arity error. No task in this phase may cite it as
# a reason a row needs no work.
#
#   agree          the oracle and both engines give identical descriptors
#   send-differs   the receiver was built on both sides and the send differs
#   setup-differs  one side could not build the receiver, so the row says
#                  nothing about its own method -- the class has no store
#   engine-differs the two engines disagree with each other
#   exempt         a committed reason instead of an argument list
#
# The argument lists are corpus/collection-arguments.tsv and the receivers are
# corpus/collection-receivers.tsv. A list is only real if the ORACLE completes
# the send; the test makes an oracle run that does not a failure for that row.
IdentityTable	[]=	agree	rc0
IdentityTable	allIndexes	agree	rc0
IdentityTable	allItems	agree	rc0
IdentityTable	at	agree	rc0
IdentityTable	difference	agree	rc0
IdentityTable	disjoint	agree	rc0
IdentityTable	empty	agree	rc0
IdentityTable	equivalent	agree	rc0
IdentityTable	hasIndex	agree	rc0
IdentityTable	hasItem	agree	rc0
IdentityTable	index	agree	rc0
IdentityTable	intersection	agree	rc0
IdentityTable	isEmpty	agree	rc0
IdentityTable	items	agree	rc0
IdentityTable	makeArray	agree	rc0
IdentityTable	put	agree	rc0
IdentityTable	putAll	agree	rc0
IdentityTable	remove	agree	rc0
IdentityTable	removeItem	agree	rc0
IdentityTable	subset	send-differs	oracle rc0 SENT; crate rc120 rexx-exec: an instance of a user class as a DO header's OVER target is not implemented (Ph
IdentityTable	supplier	agree	rc0
IdentityTable	union	agree	rc0
IdentityTable	xor	agree	rc0
List	[]	agree	rc0
List	[]=	agree	rc0
List	allIndexes	agree	rc0
List	allItems	agree	rc0
List	append	agree	rc0
List	appendAll	agree	rc0
List	at	agree	rc0
List	delete	agree	rc0
List	difference	agree	rc0
List	disjoint	agree	rc0
List	empty	agree	rc0
List	equivalent	agree	rc0
List	first	agree	rc0
List	firstItem	agree	rc0
List	hasIndex	agree	rc0
List	hasItem	agree	rc0
List	index	agree	rc0
List	insert	agree	rc0
List	intersection	agree	rc0
List	isEmpty	agree	rc0
List	items	agree	rc0
List	last	agree	rc0
List	lastItem	agree	rc0
List	makeArray	agree	rc0
List	next	agree	rc0
List	previous	agree	rc0
List	put	agree	rc0
List	remove	agree	rc0
List	removeItem	agree	rc0
List	section	agree	rc0
List	sort	agree	rc0
List	sortWith	agree	rc0
List	stableSort	agree	rc0
List	stableSortWith	agree	rc0
List	subset	agree	rc0
List	supplier	agree	rc0
List	union	agree	rc0
List	xor	agree	rc0
Properties	[]	agree	rc0
Properties	[]=	agree	rc0
Properties	allIndexes	agree	rc0
Properties	allItems	agree	rc0
Properties	at	agree	rc0
Properties	difference	agree	rc0
Properties	disjoint	agree	rc0
Properties	empty	agree	rc0
Properties	entry	agree	rc0
Properties	equivalent	agree	rc0
Properties	getLogical	agree	rc0
Properties	getProperty	agree	rc0
Properties	getWhole	agree	rc0
Properties	hasEntry	agree	rc0
Properties	hasIndex	agree	rc0
Properties	hasItem	agree	rc0
Properties	index	agree	rc0
Properties	intersection	agree	rc0
Properties	isEmpty	agree	rc0
Properties	items	agree	rc0
Properties	load	exempt	needs a file only ~save creates; putting that in the receiver setup would make every Properties row read setup-differs
Properties	makeArray	agree	rc0
Properties	put	agree	rc0
Properties	putAll	agree	rc0
Properties	remove	agree	rc0
Properties	removeEntry	agree	rc0
Properties	removeItem	agree	rc0
Properties	save	send-differs	oracle rc0 SENT; crate rc120 rexx-exec: the LIBRARY REXX entry point "stream_init" is not implemented (Phase 7)
Properties	setEntry	agree	rc0
Properties	setLogical	send-differs	oracle rc0 SENT; crate rc120 rexx-exec: ARG option "A" answers an Array, which is not implemented
Properties	setMethod	agree	rc0
Properties	setProperty	agree	rc0
Properties	setWhole	agree	rc0
Properties	subset	send-differs	oracle rc0 SENT; crate rc120 rexx-exec: an instance of a user class as a DO header's OVER target is not implemented (Ph
Properties	supplier	agree	rc0
Properties	union	agree	rc0
Properties	unknown	agree	rc0
Properties	unsetMethod	agree	rc0
Properties	xor	agree	rc0
Queue	[]	agree	rc0
Queue	[]=	agree	rc0
Queue	allIndexes	agree	rc0
Queue	allItems	agree	rc0
Queue	append	agree	rc0
Queue	appendAll	agree	rc0
Queue	at	agree	rc0
Queue	delete	agree	rc0
Queue	difference	agree	rc0
Queue	disjoint	agree	rc0
Queue	empty	agree	rc0
Queue	equivalent	agree	rc0
Queue	first	agree	rc0
Queue	firstItem	agree	rc0
Queue	hasIndex	agree	rc0
Queue	hasItem	agree	rc0
Queue	index	agree	rc0
Queue	insert	agree	rc0
Queue	intersection	agree	rc0
Queue	isEmpty	agree	rc0
Queue	items	agree	rc0
Queue	last	agree	rc0
Queue	lastItem	agree	rc0
Queue	makeArray	agree	rc0
Queue	next	agree	rc0
Queue	peek	agree	rc0
Queue	previous	agree	rc0
Queue	pull	agree	rc0
Queue	push	agree	rc0
Queue	put	agree	rc0
Queue	queue	agree	rc0
Queue	remove	agree	rc0
Queue	removeItem	agree	rc0
Queue	section	agree	rc0
Queue	size	agree	rc0
Queue	sort	agree	rc0
Queue	sortWith	agree	rc0
Queue	stableSort	agree	rc0
Queue	stableSortWith	agree	rc0
Queue	subset	agree	rc0
Queue	supplier	agree	rc0
Queue	union	agree	rc0
Queue	xor	agree	rc0
Relation	[]	agree	rc0
Relation	[]=	agree	rc0
Relation	allAt	agree	rc0
Relation	allIndex	agree	rc0
Relation	allIndexes	agree	rc0
Relation	allItems	agree	rc0
Relation	at	agree	rc0
Relation	difference	agree	rc0
Relation	disjoint	agree	rc0
Relation	empty	agree	rc0
Relation	equivalent	agree	rc0
Relation	hasIndex	agree	rc0
Relation	hasItem	agree	rc0
Relation	index	agree	rc0
Relation	intersection	agree	rc0
Relation	isEmpty	agree	rc0
Relation	items	agree	rc0
Relation	makeArray	agree	rc0
Relation	put	agree	rc0
Relation	putAll	agree	rc0
Relation	remove	agree	rc0
Relation	removeAll	agree	rc0
Relation	removeItem	agree	rc0
Relation	subset	agree	rc0
Relation	supplier	agree	rc0
Relation	union	agree	rc0
Relation	uniqueIndexes	agree	rc0
Relation	xor	agree	rc0
Set	[]	agree	rc0
Set	[]=	agree	rc0
Set	allIndexes	agree	rc0
Set	allItems	agree	rc0
Set	at	agree	rc0
Set	difference	agree	rc0
Set	disjoint	agree	rc0
Set	empty	agree	rc0
Set	equivalent	agree	rc0
Set	hasIndex	agree	rc0
Set	hasItem	agree	rc0
Set	index	agree	rc0
Set	intersection	agree	rc0
Set	isEmpty	agree	rc0
Set	items	agree	rc0
Set	makeArray	agree	rc0
Set	put	agree	rc0
Set	putAll	agree	rc0
Set	remove	agree	rc0
Set	removeItem	agree	rc0
Set	subset	agree	rc0
Set	supplier	agree	rc0
Set	union	agree	rc0
Set	xor	agree	rc0
Stem	[]	agree	rc0
Stem	[]=	agree	rc0
Stem	allIndexes	agree	rc0
Stem	allItems	agree	rc0
Stem	at	agree	rc0
Stem	difference	agree	rc0
Stem	disjoint	agree	rc0
Stem	empty	agree	rc0
Stem	equivalent	agree	rc0
Stem	hasIndex	agree	rc0
Stem	hasItem	agree	rc0
Stem	index	agree	rc0
Stem	intersection	agree	rc0
Stem	isEmpty	agree	rc0
Stem	items	agree	rc0
Stem	makeArray	agree	rc0
Stem	put	agree	rc0
Stem	putAll	agree	rc0
Stem	remove	agree	rc0
Stem	removeItem	agree	rc0
Stem	request	agree	rc0
Stem	subset	agree	rc0
Stem	supplier	agree	rc0
Stem	toDirectory	agree	rc0
Stem	union	agree	rc0
Stem	unknown	agree	rc0
Stem	xor	agree	rc0
StringTable	[]	agree	rc0
StringTable	[]=	agree	rc0
StringTable	allIndexes	agree	rc0
StringTable	allItems	agree	rc0
StringTable	at	agree	rc0
StringTable	difference	agree	rc0
StringTable	disjoint	agree	rc0
StringTable	empty	agree	rc0
StringTable	entry	agree	rc0
StringTable	equivalent	agree	rc0
StringTable	hasEntry	agree	rc0
StringTable	hasIndex	agree	rc0
StringTable	hasItem	agree	rc0
StringTable	index	agree	rc0
StringTable	intersection	agree	rc0
StringTable	isEmpty	agree	rc0
StringTable	items	agree	rc0
StringTable	makeArray	agree	rc0
StringTable	put	agree	rc0
StringTable	putAll	agree	rc0
StringTable	remove	agree	rc0
StringTable	removeEntry	agree	rc0
StringTable	removeItem	agree	rc0
StringTable	setEntry	agree	rc0
StringTable	subset	send-differs	oracle rc0 SENT; crate rc120 rexx-exec: an instance of a user class as a DO header's OVER target is not implemented (Ph
StringTable	supplier	agree	rc0
StringTable	union	agree	rc0
StringTable	unknown	agree	rc0
StringTable	xor	agree	rc0
Supplier	allIndexes	agree	rc0
Supplier	allItems	agree	rc0
Supplier	available	agree	rc0
Supplier	index	agree	rc0
Supplier	item	agree	rc0
Supplier	next	agree	rc0
Supplier	supplier	agree	rc0
Table	[]	agree	rc0
Table	[]=	agree	rc0
Table	allIndexes	agree	rc0
Table	allItems	agree	rc0
Table	at	agree	rc0
Table	difference	agree	rc0
Table	disjoint	agree	rc0
Table	empty	agree	rc0
Table	equivalent	agree	rc0
Table	hasIndex	agree	rc0
Table	hasItem	agree	rc0
Table	index	agree	rc0
Table	intersection	agree	rc0
Table	isEmpty	agree	rc0
Table	items	agree	rc0
Table	makeArray	agree	rc0
Table	put	agree	rc0
Table	putAll	agree	rc0
Table	remove	agree	rc0
Table	removeItem	agree	rc0
Table	subset	send-differs	oracle rc0 SENT; crate rc120 rexx-exec: an instance of a user class as a DO header's OVER target is not implemented (Ph
Table	supplier	agree	rc0
Table	union	agree	rc0
Table	xor	agree	rc0
